image_path,readable,width,height,channels,aspect_ratio,dtype,min_pixel,max_pixel,median_pixel,p01_pixel,p99_pixel,mean_pixel,std_pixel,pixel_entropy,unique_pixel_ratio,unique_pixel_count,dark_pixel_ratio,bright_pixel_ratio,edge_density,noise_estimate,background_ratio,border_dark_ratio,blur_score,contrast,clip_low_percent,clip_high_percent,nonzero_ratio,blank,quality_status,quality_flags,error,sha256,phash,dhash,image_id
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001034_006.png,True,1024,1024,1,1.0,uint8,0,255,179.0,21.0,221.0,158.55353164672852,52.47505819092646,6.962757288858187,0.99609375,255,0.0001983642578125,0.00075531005859375,0.01732635498046875,0.0,0.000247955322265625,0.000859375,282.70404962250905,52.47505819092646,0.01983642578125,0.075531005859375,0.9997520446777344,False,VALID,,,3ee4ea8b55621d38d50186a45c89d3513c425cecff389176eb4d10fc8ad77119,994e065d484d7df8,f2f2969393929b99,00001034_006
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001034_007.png,True,1024,1024,1,1.0,uint8,0,255,156.0,0.0,221.0,144.45852661132812,46.732695741933505,7.296224598481148,1.0,256,0.019649505615234375,0.000865936279296875,0.054576873779296875,1.0,0.02025604248046875,0.113984375,542.3655638497876,46.732695741933505,1.9649505615234375,0.0865936279296875,0.9797439575195312,False,VALID,,,d47a9eeb34916c03c1a745fa24bc56ab2ca3b4a6279adcaafa17d50474df4928,d96cc61b4f384d1c,b296929292b230f0,00001034_007
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001035_001.png,True,1024,1024,1,1.0,uint8,0,255,113.0,13.0,233.0,118.65417861938477,58.936429530813385,7.731156052847369,1.0,256,0.005664825439453125,0.000102996826171875,0.03812408447265625,1.0,0.006988525390625,0.019453125,84.02433908148669,58.936429530813385,0.5664825439453125,0.0102996826171875,0.993011474609375,False,VALID,,,fc5d6f7a81c470e1abe43579784c06545bf34ccb48cf7c737d82c813591a381b,cdbf8218c61bc0cf,f117333332b272e0,00001035_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001036_000.png,True,1024,1024,1,1.0,uint8,7,250,114.0,18.0,163.0,109.72418975830078,32.988305786508455,6.844749845204976,0.7578125,194,0.0,0.0,0.017375946044921875,1.0,0.0,0.0,55.79860128204746,32.988305786508455,0.0,0.0,1.0,False,VALID,,,713a8c90577e0b735fde4d366884b90371c41ae11fda576a56d5b2621e16dc73,c87d431f5a4f1f08,f19696b6b6b1f1f1,00001036_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001037_000.png,True,1024,1024,1,1.0,uint8,3,249,186.0,7.0,247.0,171.41973114013672,62.34696923785059,7.489074767660096,0.96484375,247,0.0,0.0,0.032337188720703125,0.0,0.00289154052734375,0.01337890625,59.64421422028681,62.34696923785059,0.0,0.0,0.9971084594726562,False,VALID,,,b17fc71434bb43045ce4d29e8ac446b716c99aa8c5f8922d2824e21bc24d2421,913f460ab3aaa9a7,f0f0929a9a92f0f0,00001037_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001038_000.png,True,1024,1024,1,1.0,uint8,0,250,158.0,0.0,234.0,133.6568946838379,77.1658312343992,6.973122047970948,0.96875,248,0.14868545532226562,0.0,0.02459716796875,0.0,0.14877700805664062,0.51716796875,208.07542441364782,77.1658312343992,14.868545532226562,0.0,0.8512229919433594,False,REVIEW,CLIP_LOW,,97942c8c8988d4b57f994daeef2bc438998561ce9336186ce49d03e0726f93f8,dd7d02821e817b9e,f012323230f2f2fc,00001038_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_000.png,True,1024,1024,1,1.0,uint8,0,255,120.0,0.0,229.0,113.98070526123047,66.44702942531664,7.694027727748695,1.0,256,0.014827728271484375,1.1444091796875e-05,0.034336090087890625,1.0,0.02524566650390625,0.08220703125,87.90590184926987,66.44702942531664,1.4827728271484375,0.0011444091796875,0.9747543334960938,False,VALID,,,82715a7c03b9bd530ff869d386888e1f1b1c71c49f437f27f7dd69d827896bea,9178c616185f7d78,7093939292d0f0f0,00001039_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_001.png,True,1024,1024,1,1.0,uint8,0,255,105.0,0.0,234.0,105.34734725952148,69.85658398976048,7.624355092208219,1.0,256,0.0126495361328125,0.001445770263671875,0.03644561767578125,1.0,0.02938079833984375,0.09619140625,79.93326541686838,69.85658398976048,1.26495361328125,0.1445770263671875,0.9706192016601562,False,VALID,,,1135ba2f1c7345c4fe10a39de1530958cafcaf91041ae62d89ffe8182655fa9c,91688e13195f78f9,f2929292d2d8f0f0,00001039_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_002.png,True,1024,1024,1,1.0,uint8,0,255,130.0,2.0,188.0,113.23585510253906,54.65082718312063,7.166057568711272,1.0,256,0.003032684326171875,0.000698089599609375,0.025539398193359375,0.0,0.0985260009765625,0.333046875,334.91892448962597,54.65082718312063,0.3032684326171875,0.0698089599609375,0.9014739990234375,False,VALID,,,2a631e07e74790c53b9dd470d9f0891b5b9af5a098fdc24df63a4257d594c4dd,c13d4646585e4b7b,b0da929292d0c0e0,00001039_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_004.png,True,1024,1024,1,1.0,uint8,0,252,103.0,5.0,238.0,107.816650390625,64.61218782503754,7.60354659613135,0.984375,252,0.005908966064453125,0.0,0.0328826904296875,1.0,0.01094818115234375,0.0598828125,82.61521347494272,64.61218782503754,0.5908966064453125,0.0,0.9890518188476562,False,VALID,,,efa5fce1accb9ba373215b768378f9a805ad5f1674ee8b33cb8e0a68521ed7ae,9129c6165f1bfa29,f0929392d0f0f0f0,00001039_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_005.png,True,1024,1024,1,1.0,uint8,0,255,144.0,0.0,206.0,128.61360549926758,57.94960360435492,7.165529384526645,1.0,256,0.07232284545898438,0.000759124755859375,0.038921356201171875,1.0,0.07277679443359375,0.40056640625,277.8543503108521,57.94960360435492,7.2322845458984375,0.0759124755859375,0.9272232055664062,False,REVIEW,CLIP_LOW,,a01447a2112d0c10c166582c8618b382deb75febe9bed3ce450fa180191407a1,90fc479c1b4d3c8d,b0949490b890d0c0,00001039_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_006.png,True,1024,1024,1,1.0,uint8,0,253,133.0,0.0,205.0,124.59371185302734,55.38725113808263,7.296540720191635,0.9921875,254,0.020664215087890625,0.0,0.05110931396484375,1.0,0.020717620849609375,0.10978515625,356.034863550085,55.38725113808263,2.0664215087890625,0.0,0.9792823791503906,False,VALID,,,55e3e7fc26148c7a6461224850204293ad6f045dc341ce70879271842ff631b8,817d0e4c4d6c6eea,72f894b2b0f0f0f1,00001039_006
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001039_007.png,True,1024,1024,1,1.0,uint8,0,255,105.0,10.0,239.0,109.58193588256836,67.03943931081037,7.590932678873656,0.9921875,254,0.00550079345703125,3.814697265625e-06,0.031360626220703125,1.0,0.0070037841796875,0.0241015625,57.93114846861863,67.03943931081037,0.550079345703125,0.0003814697265625,0.9929962158203125,False,VALID,,,758b778ece8c7fff34710cb5ee5a8fd93a7f7e485b183c0767e24fada98d41e8,d129e6065a1fdd58,f29292d2d0f0f060,00001039_007
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001040_000.png,True,1024,1024,1,1.0,uint8,18,227,166.0,28.0,217.0,149.53734588623047,55.568801518555446,7.231610037537334,0.8203125,210,0.0,0.0,0.02335357666015625,1.0,0.0,0.0,34.88112231506966,55.568801518555446,0.0,0.0,1.0,False,VALID,,,79765115f2f2002390c2badb13e4ddbfae74e71ee26aae5db07e1454ebb96700,d1fdc65454461a79,949696b2b0f0f0f0,00001040_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001040_001.png,True,1024,1024,1,1.0,uint8,0,255,111.0,0.0,231.0,107.69591903686523,69.32646969343544,7.549112136821261,1.0,256,0.0701751708984375,0.000812530517578125,0.036663055419921875,1.0,0.13738632202148438,0.3958984375,111.41147520300001,69.32646969343544,7.01751708984375,0.0812530517578125,0.8626136779785156,False,REVIEW,CLIP_LOW,,7783557b3a3c249e225d2afe8e37e7683b8ab4987289f801fb526edf10bf5820,d13d42165e4e3b1b,f09692b2b2f0e0e8,00001040_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001040_002.png,True,1024,1024,1,1.0,uint8,0,252,126.0,11.0,238.0,121.8674201965332,57.29237520535905,7.678500174595676,0.984375,252,0.003704071044921875,0.0,0.02446746826171875,1.0,0.005649566650390625,0.036328125,95.05729994805006,57.29237520535905,0.3704071044921875,0.0,0.9943504333496094,False,VALID,,,cb03d4b660bceec59953080307dd00f4eeeb70601f90d1c36a418f3a3541a885,997bc7161a45391b,f0939bbbb9f8e0f0,00001040_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001041_000.png,True,1024,1024,1,1.0,uint8,3,250,182.0,10.0,244.0,166.74629974365234,59.065137545053275,7.60759092417033,0.96875,248,0.0,0.0,0.028408050537109375,1.0,0.00122833251953125,0.01013671875,182.42213471593274,59.065137545053275,0.0,0.0,0.9987716674804688,False,VALID,,,01791bc5843f48810791f4d8186ccaa59f43060f9a77df729fd16fc1ac73e603,953a43175a475b1b,909696b6b2b2f2f0,00001041_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001042_000.png,True,1024,1024,1,1.0,uint8,0,248,178.0,18.0,227.0,165.8319206237793,46.94037909909335,7.218794350662468,0.89453125,229,0.00249481201171875,0.0,0.015125274658203125,1.0,0.00249481201171875,0.0134765625,37.759213626603014,46.94037909909335,0.249481201171875,0.0,0.9975051879882812,False,VALID,,,213278a315df4087c7eec59772c5b1f8be185377fffb1802f209d2487c70a99d,9979051e155f1a5d,f09393133b39f0f0,00001042_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_000.png,True,1024,1024,1,1.0,uint8,9,250,188.0,23.0,245.0,177.06991958618164,52.09364182244742,7.409066731754019,0.9453125,242,0.0,0.0,0.0334930419921875,1.0,0.0,0.0,80.59625494443753,52.09364182244742,0.0,0.0,1.0,False,VALID,,,d8a755f46909b61b92b94e17f1662fc9d5cb044169ecbe4e4878412d96404e1a,9979c5561d445a1f,b013333371f1f0f0,00001043_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_001.png,True,1024,1024,1,1.0,uint8,12,236,167.0,20.0,227.0,153.2165756225586,52.031355139296046,7.140590041663763,0.87890625,225,0.0,0.0,0.016864776611328125,0.0,0.0,0.0,64.0270773316588,52.031355139296046,0.0,0.0,1.0,False,VALID,,,c2a1d10e8b362034817d7344afe19a8aee2567aa5fba5ca5e0fa239378ab424e,883f560a5f184b3f,f1d49793b2b2b2f0,00001043_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_002.png,True,1024,1024,1,1.0,uint8,0,255,176.0,20.0,231.0,159.4979019165039,51.82789597858748,7.1096221050548944,0.94921875,243,0.000213623046875,0.000415802001953125,0.02225494384765625,0.0,0.00029754638671875,0.0,160.94972510471416,51.82789597858748,0.0213623046875,0.0415802001953125,0.9997024536132812,False,VALID,,,a1ad07d0ee9d17664afdd4f1050a720b1b9a72781efec68c649eae208ab772e6,d4af820d1d3f0c1f,f3d796b6b2b2b0f0,00001043_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_003.png,True,1024,1024,1,1.0,uint8,0,238,119.0,3.0,210.0,110.3701171875,52.24139902059796,7.400768574239644,0.91796875,235,0.00128173828125,0.0,0.019840240478515625,1.0,0.07106399536132812,0.240234375,130.59984788262224,52.24139902059796,0.128173828125,0.0,0.9289360046386719,False,VALID,,,fd07acb477f6443d7aa42eb6ecf528782737c48059aeb1a739cac4565153f352,dc3d431f4c0f0c2f,f0941636b2b2f0f0,00001043_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_004.png,True,1024,1024,1,1.0,uint8,0,233,115.0,0.0,218.0,106.03215789794922,59.86195868329369,7.321565131485288,0.91015625,233,0.087890625,0.0,0.020633697509765625,0.0,0.119873046875,0.5817578125,94.5375684756873,59.86195868329369,8.7890625,0.0,0.880126953125,False,REVIEW,CLIP_LOW,,b05ede0ebae2c10fa82a041c173b6f547b2d1e5a408b050522630decbb7d9d3e,802cc71bc75f1c4f,f09696b2b2b2f0f0,00001043_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_005.png,True,1024,1024,1,1.0,uint8,0,228,122.0,3.0,218.0,113.44523620605469,54.43844066944893,7.5237559591120595,0.89453125,229,2.288818359375e-05,0.0,0.01929473876953125,1.0,0.06462478637695312,0.28119140625,80.36006205248123,54.43844066944893,0.002288818359375,0.0,0.9353752136230469,False,VALID,,,0319f12cc8adfac58fb0b2ad8defc4c03af4e13a4a344a22f4f23b91ff764d86,987fd71a404b3969,f09697b3b2b2f0f0,00001043_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_006.png,True,1024,1024,1,1.0,uint8,0,255,109.0,14.0,235.0,114.15454864501953,63.410694870575675,7.733476069045941,1.0,256,0.003833770751953125,3.4332275390625e-05,0.02921295166015625,1.0,0.004596710205078125,0.03546875,95.03330602846108,63.410694870575675,0.3833770751953125,0.0034332275390625,0.9954032897949219,False,VALID,,,f564fb1cb20a5b58a078b5aa15d6439874f69db13450fba382cf1a0705d2d87d,99e9c65e150d19ea,b29393b2b3b1f0f0,00001043_006
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001043_007.png,True,1024,1024,1,1.0,uint8,0,255,94.0,9.0,226.0,100.78838348388672,64.54661575255378,7.575422254982073,1.0,256,0.004856109619140625,0.0002593994140625,0.030246734619140625,1.0,0.00676727294921875,0.0346484375,60.84440217631345,64.54661575255378,0.4856109619140625,0.02593994140625,0.9932327270507812,False,VALID,,,d555f63cbf69ba6394a5d25cdfe2d137fdc9c743b9f83338240266335d14e7ab,9979c67a1b4f1911,33929292b2b0f0f0,00001043_007
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001044_000.png,True,1024,1024,1,1.0,uint8,2,242,172.0,4.0,236.0,152.72547149658203,62.85149043467536,7.585833044378921,0.94140625,241,0.0,0.0,0.037296295166015625,1.0,0.030010223388671875,0.13984375,99.70975757353881,62.85149043467536,0.0,0.0,0.9699897766113281,False,VALID,,,f04e733633e5cb24a7f5223db4d9fc7a7dce3c6bbaf831b1a69fe5f10809678d,dc38530b4f4b0b2f,f03636363272e4f0,00001044_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001045_002.png,True,1024,1024,1,1.0,uint8,0,229,180.0,24.0,224.0,168.99663543701172,41.23519257307528,7.050112744996045,0.85546875,219,0.00080108642578125,0.0,0.01971435546875,1.0,0.00080108642578125,0.00421875,39.85572307660186,41.23519257307528,0.080108642578125,0.0,0.9991989135742188,False,VALID,,,f7b8824bf8c7bf4dc2a41c017f320bd452288bbc6d583ba3db7175617a9758c4,896f841e0d1f1b4f,f0939b9b9b99f0f0,00001045_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001045_003.png,True,1024,1024,1,1.0,uint8,1,243,179.0,10.0,238.0,166.23244094848633,51.563053222488136,7.418043239512588,0.94921875,243,0.000202178955078125,0.0,0.035915374755859375,1.0,0.00124359130859375,0.0076953125,394.98353573166213,51.563053222488136,0.0202178955078125,0.0,0.9987564086914062,False,VALID,,,01e988eade5ceb9b1619f9df112246fcc2d553d9ae36a2f90710cfd23edab079,d925871a051f1d5f,f0961313333331f0,00001045_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001045_004.png,True,1024,1024,1,1.0,uint8,0,255,154.0,2.0,232.0,142.14751815795898,58.377714247581004,7.490138421990143,1.0,256,0.002490997314453125,0.00019073486328125,0.033382415771484375,1.0,0.061573028564453125,0.2770703125,509.5394438336952,58.377714247581004,0.2490997314453125,0.019073486328125,0.9384269714355469,False,VALID,,,641a00291d9f53f341b6f56aa2c1fded8adc1ce820485879e2b093924d7b436f,9d2e065a4d7c7c68,70f6963233b2b0f0,00001045_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001045_000.png,True,1024,1024,1,1.0,uint8,0,251,121.0,0.0,233.0,115.43348693847656,67.59682923612455,7.570383274996406,0.96484375,247,0.08386611938476562,0.0,0.035968780517578125,1.0,0.089569091796875,0.3448046875,95.4425569500163,67.59682923612455,8.386611938476562,0.0,0.910430908203125,False,REVIEW,CLIP_LOW,,d1dd37e155430ba79312f5594ae41f8ab62bb42a1f780ccc2585de0b9d20b8ec,dc2e435b484c7cec,72f636373332f0e8,00001045_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001045_001.png,True,1024,1024,1,1.0,uint8,0,255,130.0,0.0,202.0,118.97592544555664,50.72371316259804,7.2422089440553945,1.0,256,0.0484771728515625,0.000209808349609375,0.04683685302734375,1.0,0.06281280517578125,0.304140625,505.96153146224964,50.72371316259804,4.84771728515625,0.0209808349609375,0.9371871948242188,False,VALID,,,9c9ff73c8a45618a98d8af253c128cf12154a91cd84124bae7845383b843b967,dd2ad20f5a0d3c39,f09036323232b290,00001045_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001047_000.png,True,1024,1024,1,1.0,uint8,10,238,169.0,21.0,224.0,158.91700744628906,51.28612359539453,7.3678527705176595,0.89453125,229,0.0,0.0,0.021671295166015625,1.0,0.0,0.0,99.18585934623843,51.28612359539453,0.0,0.0,1.0,False,VALID,,,c76f5177629dbaffad24dd5d6fdeffe145fa8fd270b48972a5df83bad1d21cfc,dd28c6161e4d5a5d,f133333333f0c2e0,00001047_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001047_001.png,True,1024,1024,1,1.0,uint8,4,248,178.0,6.0,240.0,159.50153732299805,67.79245363679925,7.570065908596099,0.95703125,245,0.0,0.0,0.0276641845703125,1.0,0.00164794921875,0.0050390625,77.49925400932261,67.79245363679925,0.0,0.0,0.99835205078125,False,VALID,,,296da35bc908ddbf4d0cded189e42b6f8bc751c826f4b5541a11d454aee17a61,987b07961e495f58,f09313b3b9f1d2d8,00001047_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001047_002.png,True,1024,1024,1,1.0,uint8,0,247,183.0,7.0,241.0,163.83955001831055,65.68610425787982,7.506963915149468,0.95703125,245,0.00390625,0.0,0.028377532958984375,1.0,0.0042877197265625,0.02390625,118.06698758700804,65.68610425787982,0.390625,0.0,0.9957122802734375,False,VALID,,,ccaea03fc604ce6ea0e163ce0a2006a1b5ab36d0846fbe28f5bf5c679ad2dc6c,997b07861e185f1d,f093133331e0c8f0,00001047_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001047_003.png,True,1024,1024,1,1.0,uint8,0,255,142.0,1.0,235.0,135.86983489990234,69.34296054073226,7.689889238125016,0.9921875,254,0.0102081298828125,1.9073486328125e-05,0.02275848388671875,1.0,0.015316009521484375,0.055859375,70.06662671871891,69.34296054073226,1.02081298828125,0.0019073486328125,0.9846839904785156,False,VALID,,,d48ad4078097d703d36d0e0e19241de9de0e7c0c80591b551863828b12350ea8,997b04145b295b7b,795b1b9b99e0caf8,00001047_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001048_000.png,True,1024,1024,1,1.0,uint8,0,236,184.0,27.0,230.0,172.98655319213867,41.5662663684977,7.152848839756705,0.875,224,0.001201629638671875,0.0,0.02471923828125,1.0,0.001201629638671875,0.0064453125,34.87610998353921,41.5662663684977,0.1201629638671875,0.0,0.9987983703613281,False,VALID,,,49d9a58c3a43f21b77624ee3c772d8c3507889f42e278c1e5179899fb7512989,dd28c35f4d4b1c4a,b29636323232f0f0,00001048_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001048_001.png,True,1024,1024,1,1.0,uint8,0,242,126.0,0.0,236.0,121.86021423339844,69.33016452887996,7.756519373109424,0.94921875,243,0.04621124267578125,0.0,0.03356170654296875,1.0,0.051158905029296875,0.28619140625,91.70442958915373,69.33016452887996,4.621124267578125,0.0,0.9488410949707031,False,VALID,,,e7628847a70e1011788c1890d48c697cc620761812c1e2bab95785d1dd3478d4,dd3dc21b194d1f18,b296363232f0d0f0,00001048_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001048_002.png,True,1024,1024,1,1.0,uint8,0,242,109.0,0.0,235.0,107.5052719116211,73.19953713177475,7.566387985430019,0.94921875,243,0.11879730224609375,0.0,0.028629302978515625,1.0,0.12665176391601562,0.38966796875,62.34605098183965,73.19953713177475,11.879730224609375,0.0,0.8733482360839844,False,REVIEW,CLIP_LOW,,67a1e47f4e1b17a22104540b5e04a52ff30e6307f77aeae9b2f6c389e73bf945,dd2cc20b2c6cbcf4,30b236363232f0f0,00001048_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001049_000.png,True,1024,1024,1,1.0,uint8,0,174,116.0,13.0,146.0,108.68003845214844,29.10825117825247,6.582876363431259,0.65234375,167,0.00732421875,0.0,0.00907135009765625,1.0,0.008258819580078125,0.062265625,47.64458258157538,29.10825117825247,0.732421875,0.0,0.9917411804199219,False,VALID,,,e7382d1f17c041c67b3a74a1b28f1e4e5dd08e46ad424c24bad60012f6cbeebb,dd2e52c3591e4e45,7036263232b2e0f0,00001049_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001050_000.png,True,1024,1024,1,1.0,uint8,0,255,198.0,3.0,220.0,176.09561920166016,45.80314314643467,6.517717540833031,0.99609375,255,0.002872467041015625,1.1444091796875e-05,0.0147247314453125,1.0,0.015377044677734375,0.0975,46.265736704095616,45.80314314643467,0.2872467041015625,0.0011444091796875,0.9846229553222656,False,VALID,,,bafaa7757543d7dfa222a24a9f53a4161ddb414e394ea7632451053d2afbce10,dc0c51434b5f4e4f,f0363633739cf0f8,00001050_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001051_000.png,True,1024,1024,1,1.0,uint8,0,248,129.0,4.0,234.0,123.51717376708984,69.31345153330746,7.701465823024798,0.97265625,249,0.006198883056640625,0.0,0.030979156494140625,1.0,0.01189422607421875,0.07048828125,97.33421709242975,69.31345153330746,0.6198883056640625,0.0,0.9881057739257812,False,VALID,,,2e95376e7c3a88398da9fb05365170b73371244361d4ff2a8e0298c81e197152,d83d86161ecc6d3c,f09696b2b2f0e0e0,00001051_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001052_001.png,True,1024,1024,1,1.0,uint8,1,243,189.0,1.0,238.0,173.9725456237793,50.805363994070255,7.2475199058133555,0.9375,240,0.01953125,0.0,0.032512664794921875,1.0,0.019657135009765625,0.1110546875,116.15597963123582,50.805363994070255,1.953125,0.0,0.9803428649902344,False,VALID,,,3f0c67b5842cd1d33ef47136099e433418f70e5f3c6d6d21df832eacab7286f1,dd2cc20b97471f1c,f63632323272f4e0,00001052_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001052_002.png,True,1024,1024,1,1.0,uint8,0,249,122.0,0.0,235.0,117.59411239624023,67.91395802899433,7.75611124675642,0.9765625,250,0.045429229736328125,0.0,0.0301055908203125,1.0,0.07671737670898438,0.25685546875,91.11935041680408,67.91395802899433,4.5429229736328125,0.0,0.9232826232910156,False,VALID,,,b2ec32f599212143059fec503bb6f23e5b3bd9965f46132c395f6fc7da050449,992ac61e5bc83af8,709213333370f0d0,00001052_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001052_003.png,True,1024,1024,1,1.0,uint8,0,247,150.0,0.0,229.0,140.20571517944336,57.04574112897182,7.564304846466211,0.9453125,242,0.024585723876953125,0.0,0.047027587890625,1.0,0.0283050537109375,0.1634375,237.31851545762038,57.04574112897182,2.4585723876953125,0.0,0.9716949462890625,False,VALID,,,922230af828f42e27ae2e26b2fc0269210ba29f5813d1dc013c04be7a1c21c4c,9969861e4e971ad9,f29b1b333331f0f0,00001052_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001052_004.png,True,1024,1024,1,1.0,uint8,0,248,114.0,0.0,236.0,112.83872985839844,64.68458428615716,7.749716561779232,0.97265625,249,0.034847259521484375,0.0,0.030452728271484375,1.0,0.05306243896484375,0.230859375,267.0370273476001,64.68458428615716,3.4847259521484375,0.0,0.9469375610351562,False,VALID,,,f5c25c496c1d34101f3b38b6a0ca09201d86fe6e47450706067b03082ba76b36,9978c61f4d0e3a78,f0931b333371f0e0,00001052_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00001052_000.png,True,1024,1024,1,1.0,uint8,0,254,114.0,0.0,227.0,107.92439651489258,70.21595462151842,7.661045434132651,0.99609375,255,0.052639007568359375,7.62939453125e-06,0.0406646728515625,1.0,0.11540985107421875,0.47296875,70.7651578773366,70.21595462151842,5.2639007568359375,0.000762939453125,0.8845901489257812,False,REVIEW,CLIP_LOW,,1a4affb2f8f2b0784983ccdc0e88983f0500a04ccdc3f9dab3b3629bfaa8c85a,9939c2164aee3e78,f09232323270e0e0,00001052_000
